query_file	 query_genome_length
NC_004288_1.fa.xml	 5002
NC_035478_1.fa.xml	 8218
NC_004205_1.fa.xml	 894
NC_005885_1.fa.xml	 58638
NC_008757_1.fa.xml	 353291
NC_031065_1.fa.xml	 159878
NC_021248_1.fa.xml	 307691
NC_033433_1.fa.xml	 2847
NC_030453_1.fa.xml	 27709
NC_023821_1.fa.xml	 1314
NC_018689_1.fa.xml	 429674
NC_017064_1.fa.xml	 5289
NC_022094_1.fa.xml	 14319
NC_004035_1.fa.xml	 9624
NC_008568_1.fa.xml	 28533
NC_038445_1.fa.xml	 2728
NC_033290_1.fa.xml	 1212
NC_012206_1.fa.xml	 2784
NC_009341_1.fa.xml	 16660
NC_001461_1.fa.xml	 12573
NC_048119_1.fa.xml	 43825
NC_020075_1.fa.xml	 791219
NC_011528_1.fa.xml	 2063100
NC_007560_1.fa.xml	 3780
NC_004208_1.fa.xml	 1114
NC_004119_1.fa.xml	 10690
NC_047941_1.fa.xml	 41832
NC_047722_1.fa.xml	 145647
NC_041989_1.fa.xml	 59315
NC_010812_1.fa.xml	 2756
NC_006012_1.fa.xml	 1978
NC_032115_1.fa.xml	 7835
NC_003541_1.fa.xml	 2774
NC_013199_1.fa.xml	 2968598
NC_016993_1.fa.xml	 26689
NC_040307_1.fa.xml	 8112
NC_032179_1.fa.xml	 8729
NC_006155_1.fa.xml	 4744671
NC_027432_1.fa.xml	 351
NC_032469_1.fa.xml	 9211
NC_020812_1.fa.xml	 2458610
NC_029057_1.fa.xml	 134742
NC_026638_1.fa.xml	 2161
NC_040506_1.fa.xml	 4013
NC_048164_1.fa.xml	 32448
NC_025408_1.fa.xml	 11980
NC_020835_1.fa.xml	 47325
NC_017622_1.fa.xml	 2038409
NC_040825_1.fa.xml	 12895
NC_029009_1.fa.xml	 147589
NC_023494_1.fa.xml	 1584
NC_019714_1.fa.xml	 39026
NC_012782_1.fa.xml	 60455
NC_043186_1.fa.xml	 1522
NC_017506_1.fa.xml	 4421911
NC_024212_1.fa.xml	 55726
NC_018722_1.fa.xml	 1140038
NC_017263_1.fa.xml	 68552
NC_039021_1.fa.xml	 13296
NC_017368_1.fa.xml	 1575399
NC_007795_1.fa.xml	 2821361
NC_010316_1.fa.xml	 1087
NC_032621_1.fa.xml	 9233
NC_001348_1.fa.xml	 124884
NC_018880_1.fa.xml	 15189
NC_009036_1.fa.xml	 74000
NC_005342_2.fa.xml	 48024
NC_003532_1.fa.xml	 4733
NC_008202_2.fa.xml	 42289
NC_048847_1.fa.xml	 92760
NC_028752_1.fa.xml	 27395
NC_043409_1.fa.xml	 1960
NC_028113_1.fa.xml	 35685
NC_009521_1.fa.xml	 1479
NC_030941_1.fa.xml	 46600
NC_035619_1.fa.xml	 30620
NC_020894_1.fa.xml	 164565
NC_047937_1.fa.xml	 40075
NC_003012_1.fa.xml	 1391
NC_002030_1.fa.xml	 359
NC_042331_1.fa.xml	 51083
NC_014550_1.fa.xml	 3859257
NC_012539_1.fa.xml	 2521
NC_010835_1.fa.xml	 2560
NC_030412_1.fa.xml	 3866
NC_018623_1.fa.xml	 1161385
NC_026317_1.fa.xml	 2485
NC_038385_1.fa.xml	 1862
NC_013355_1.fa.xml	 2124771
NC_038718_1.fa.xml	 4324
NC_020443_1.fa.xml	 1984
NC_018451_1.fa.xml	 301
NC_007373_1.fa.xml	 2341
NC_030396_1.fa.xml	 2522
NC_043637_1.fa.xml	 6941
NC_005210_2.fa.xml	 7903
NC_040451_1.fa.xml	 1847
NC_014251_1.fa.xml	 2088772
NC_018875_1.fa.xml	 119082
NC_010760_1.fa.xml	 7174
NC_032232_1.fa.xml	 2654
NC_018514_1.fa.xml	 3003666
NC_047788_1.fa.xml	 18023
NC_028959_1.fa.xml	 52261
NC_034970_1.fa.xml	 5819
NC_027127_1.fa.xml	 9108
NC_009566_1.fa.xml	 1813033
NC_038409_1.fa.xml	 1757
NC_018747_1.fa.xml	 902789
NC_010707_1.fa.xml	 6581
NC_020860_1.fa.xml	 44557
NC_011559_1.fa.xml	 6151
NC_028867_1.fa.xml	 15541
NC_049504_1.fa.xml	 157254
NC_008496_1.fa.xml	 37367
NC_021928_1.fa.xml	 17052
NC_023673_1.fa.xml	 5275
NC_017109_1.fa.xml	 1815
NC_016804_1.fa.xml	 4350386
NC_014332_1.fa.xml	 94469
NC_001480_1.fa.xml	 6331
NC_031246_1.fa.xml	 43267
NC_028763_1.fa.xml	 49847
NC_033791_1.fa.xml	 832
NC_014540_1.fa.xml	 2966498
NC_007677_1.fa.xml	 3551823
NC_031305_1.fa.xml	 10833
NC_002600_1.fa.xml	 9709
NC_043486_1.fa.xml	 10398
NC_022090_1.fa.xml	 134643
NC_009475_1.fa.xml	 228826
NC_011059_1.fa.xml	 2512923
NC_031922_1.fa.xml	 174830
NC_021779_1.fa.xml	 59746
NC_031268_1.fa.xml	 8683
NC_028754_1.fa.xml	 120098
NC_014640_1.fa.xml	 7013095
NC_018490_1.fa.xml	 8574
NC_014125_1.fa.xml	 3516334
NC_007966_1.fa.xml	 2492
NC_031233_1.fa.xml	 50346
NC_022790_1.fa.xml	 4129
NC_008910_1.fa.xml	 3117
NC_002945_4.fa.xml	 4349904
NC_048833_1.fa.xml	 39039
NC_032106_1.fa.xml	 4580
NC_021587_1.fa.xml	 678
NC_032620_1.fa.xml	 9559
NC_033093_1.fa.xml	 9795
NC_014721_1.fa.xml	 2786473
NC_032611_1.fa.xml	 8546
NC_015727_1.fa.xml	 1499175
NC_015588_1.fa.xml	 3307740
NC_008253_1.fa.xml	 4938920
NC_026807_1.fa.xml	 2089
NC_007204_1.fa.xml	 2650701
NC_021709_1.fa.xml	 200847
NC_007155_1.fa.xml	 3568
NC_043058_1.fa.xml	 21614
NC_012729_2.fa.xml	 5104
NC_010010_2.fa.xml	 26587
NC_006377_1.fa.xml	 36069
NC_029566_1.fa.xml	 1752
NC_010844_1.fa.xml	 74116
NC_028670_1.fa.xml	 44203
NC_008242_1.fa.xml	 343931
NC_012534_1.fa.xml	 10941
NC_009542_2.fa.xml	 33985
NC_028473_1.fa.xml	 2733
NC_017475_1.fa.xml	 38392
NC_049922_1.fa.xml	 62822
NC_036591_1.fa.xml	 2873
NC_020239_1.fa.xml	 76490
NC_004905_2.fa.xml	 1557
NC_033181_1.fa.xml	 6844
NC_015661_1.fa.xml	 19638
NC_014086_1.fa.xml	 2765
NC_022441_1.fa.xml	 1106409
NC_028853_1.fa.xml	 50078
NC_021735_1.fa.xml	 7038
NC_038343_1.fa.xml	 3246
NC_028124_1.fa.xml	 2776
NC_026260_1.fa.xml	 2290
NC_038660_1.fa.xml	 3832
NC_003544_1.fa.xml	 3732
NC_038351_1.fa.xml	 2454
NC_021559_1.fa.xml	 179063
NC_021284_1.fa.xml	 1107344
NC_040373_1.fa.xml	 4892
NC_009895_1.fa.xml	 4309
NC_040750_1.fa.xml	 980
NC_040827_1.fa.xml	 8051
NC_027378_1.fa.xml	 56776
NC_006884_2.fa.xml	 178249
NC_022644_1.fa.xml	 2754
NC_014917_1.fa.xml	 76561
NC_030154_1.fa.xml	 1223
NC_007158_1.fa.xml	 3623
NC_032497_1.fa.xml	 4527
NC_032829_1.fa.xml	 10120
NC_034259_1.fa.xml	 1373
NC_022057_1.fa.xml	 72108
NC_038980_1.fa.xml	 2759
NC_040596_1.fa.xml	 1740
NC_004678_1.fa.xml	 16784
NC_014803_1.fa.xml	 3332787
NC_038950_1.fa.xml	 1172
NC_017662_1.fa.xml	 5360
NC_034505_1.fa.xml	 4642
NC_002036_1.fa.xml	 7073
NC_019503_1.fa.xml	 166499
NC_041886_1.fa.xml	 52738
NC_013194_1.fa.xml	 5058518
NC_013016_1.fa.xml	 2145295
NC_013971_1.fa.xml	 3805874
NC_007649_1.fa.xml	 13936
NC_043155_1.fa.xml	 1147
NC_023432_1.fa.xml	 1700
NC_018507_1.fa.xml	 358242
NC_004546_1.fa.xml	 1354
NC_040532_1.fa.xml	 11798
NC_049933_1.fa.xml	 18136
NC_020081_2.fa.xml	 149844
NC_028688_1.fa.xml	 40114
NC_031053_1.fa.xml	 50934
NC_023634_1.fa.xml	 1798
NC_026926_1.fa.xml	 192108
NC_011984_1.fa.xml	 211620
NC_001344_1.fa.xml	 3027
NC_010739_1.fa.xml	 7582
NC_049345_1.fa.xml	 74704
NC_038415_1.fa.xml	 1780
NC_015151_1.fa.xml	 2298983
NC_020200_1.fa.xml	 36429
NC_038394_1.fa.xml	 1741
NC_032776_1.fa.xml	 10308
NC_018015_1.fa.xml	 1950313
NC_007901_1.fa.xml	 257447
NC_011374_1.fa.xml	 874478
NC_015723_1.fa.xml	 2684606
NC_020135_1.fa.xml	 263431
NC_039188_1.fa.xml	 1067
NC_011770_1.fa.xml	 6601757
NC_023301_1.fa.xml	 1021
NC_017858_1.fa.xml	 47825
NC_014542_1.fa.xml	 2763
NC_016563_1.fa.xml	 156897
NC_017257_1.fa.xml	 7784
NC_005049_1.fa.xml	 1356
NC_049407_1.fa.xml	 30852
NC_004120_1.fa.xml	 3252
NC_032263_1.fa.xml	 877
NC_041904_1.fa.xml	 92338
NC_011997_1.fa.xml	 2131
NC_048208_1.fa.xml	 46553
NC_026428_1.fa.xml	 841
NC_016108_1.fa.xml	 128415
NC_026277_1.fa.xml	 2711
NC_008686_1.fa.xml	 2852282
NC_006310_2.fa.xml	 2073
NC_028667_1.fa.xml	 39593
NC_023556_1.fa.xml	 72329
NC_010711_1.fa.xml	 3674
NC_028935_2.fa.xml	 88698
NC_005956_1.fa.xml	 1931047
NC_015070_1.fa.xml	 2653
NC_043045_1.fa.xml	 6367
NC_042311_1.fa.xml	 50864
NC_040795_1.fa.xml	 4962
NC_021713_1.fa.xml	 4628378
NC_007375_1.fa.xml	 2341
NC_033449_1.fa.xml	 1528
NC_028993_1.fa.xml	 4468
NC_022335_1.fa.xml	 29377
NC_022364_1.fa.xml	 4835601
NC_001489_1.fa.xml	 7478
NC_028660_1.fa.xml	 61035
NC_013588_1.fa.xml	 17602
NC_029008_1.fa.xml	 41486
NC_047823_1.fa.xml	 50339
NC_015495_1.fa.xml	 1415
NC_005894_1.fa.xml	 3393
NC_016590_1.fa.xml	 1569570
NC_042025_1.fa.xml	 60030
NC_019772_1.fa.xml	 219925
NC_008967_1.fa.xml	 3841
NC_020134_1.fa.xml	 2974379
NC_014841_1.fa.xml	 318111
NC_043535_1.fa.xml	 7102
NC_028402_1.fa.xml	 2735
NC_014665_1.fa.xml	 5905
NC_047754_1.fa.xml	 103737
NC_011182_1.fa.xml	 2653
NC_025843_1.fa.xml	 813
NC_010162_1.fa.xml	 13033779
NC_020937_1.fa.xml	 1039261
NC_007168_1.fa.xml	 2685015
NC_021586_1.fa.xml	 801
NC_030842_1.fa.xml	 115510
NC_002602_2.fa.xml	 336
NC_048148_1.fa.xml	 41024
NC_048789_1.fa.xml	 42846
NC_031461_1.fa.xml	 21004
NC_033720_1.fa.xml	 8824
NC_006509_1.fa.xml	 47890
NC_042027_1.fa.xml	 74491
NC_041970_1.fa.xml	 80228
NC_001539_1.fa.xml	 5323
NC_010754_1.fa.xml	 2305
NC_018084_1.fa.xml	 18078
NC_018090_1.fa.xml	 2741
NC_011778_1.fa.xml	 36852
NC_048858_1.fa.xml	 18635
NC_022085_1.fa.xml	 76483
NC_042348_1.fa.xml	 35883
NC_014008_1.fa.xml	 3750771
NC_018291_1.fa.xml	 261820
NC_004093_1.fa.xml	 1305
NC_049435_1.fa.xml	 74675
NC_007559_1.fa.xml	 4170
NC_029100_1.fa.xml	 33399
NC_033730_1.fa.xml	 9547
NC_032481_1.fa.xml	 9054
NC_040693_1.fa.xml	 6985
NC_040441_1.fa.xml	 1137
NC_029588_1.fa.xml	 2164
NC_021883_1.fa.xml	 2658507
NC_032262_1.fa.xml	 1255
NC_030947_1.fa.xml	 38243
NC_006995_1.fa.xml	 2746
NC_003451_1.fa.xml	 3373
NC_031919_1.fa.xml	 42696
NC_004153_1.fa.xml	 2745
NC_010514_1.fa.xml	 42985
NC_042043_1.fa.xml	 49579
NC_008886_1.fa.xml	 2646
NC_010688_1.fa.xml	 5079002
NC_004656_2.fa.xml	 2763
NC_024911_1.fa.xml	 1609
NC_049966_1.fa.xml	 25722
NC_005946_1.fa.xml	 105903
NC_016605_1.fa.xml	 1829111
NC_038747_1.fa.xml	 2533
NC_027557_1.fa.xml	 1673
NC_038589_1.fa.xml	 1175
NC_025806_1.fa.xml	 1596
NC_004074_1.fa.xml	 15522
NC_015229_1.fa.xml	 6704
NC_029583_1.fa.xml	 2939
NC_032464_1.fa.xml	 10177
NC_026770_1.fa.xml	 5039
NC_020453_1.fa.xml	 8264165
NC_010155_1.fa.xml	 40449
NC_041891_1.fa.xml	 37219
NC_043161_1.fa.xml	 1591
NC_032732_1.fa.xml	 2758
NC_048028_1.fa.xml	 68389
NC_031242_1.fa.xml	 174307
NC_048637_1.fa.xml	 139100
NC_033817_1.fa.xml	 1228
NC_030244_1.fa.xml	 2611
NC_030793_1.fa.xml	 7484
NC_003774_1.fa.xml	 3512
NC_001818_1.fa.xml	 3803
NC_032140_1.fa.xml	 6758
NC_033763_1.fa.xml	 1491
NC_003434_1.fa.xml	 2746
NC_003815_1.fa.xml	 991
NC_038484_1.fa.xml	 2191
NC_019549_1.fa.xml	 40048
NC_022124_1.fa.xml	 709850
NC_030891_1.fa.xml	 1953
NC_010805_1.fa.xml	 2473162
NC_038262_1.fa.xml	 6806
NC_034458_1.fa.xml	 1212
NC_027988_2.fa.xml	 47636
NC_029012_1.fa.xml	 4623
NC_028989_1.fa.xml	 2742
NC_008917_1.fa.xml	 3343
NC_033187_1.fa.xml	 3557
NC_030400_1.fa.xml	 10122
NC_037062_1.fa.xml	 2194
NC_017643_1.fa.xml	 65549
NC_031313_1.fa.xml	 9549
NC_025492_1.fa.xml	 1778
NC_030393_1.fa.xml	 2715
NC_032973_1.fa.xml	 10123
NC_029992_1.fa.xml	 15247
NC_048672_1.fa.xml	 40163
NC_033162_1.fa.xml	 5420
NC_014560_1.fa.xml	 1658051
NC_028265_1.fa.xml	 12004
NC_011748_1.fa.xml	 5154862
NC_023160_1.fa.xml	 978
NC_008781_1.fa.xml	 4410291
NC_043158_1.fa.xml	 1645
NC_006530_1.fa.xml	 44013
NC_023741_1.fa.xml	 69641
NC_023297_1.fa.xml	 975
NC_001931_1.fa.xml	 2615
NC_038772_1.fa.xml	 1678
NC_024907_1.fa.xml	 2231
NC_049484_1.fa.xml	 29218
NC_021706_1.fa.xml	 10770
NC_017145_1.fa.xml	 3204
NC_043102_1.fa.xml	 5083
NC_008012_1.fa.xml	 27048
NC_020511_1.fa.xml	 1043022
NC_003689_1.fa.xml	 7383
NC_001873_1.fa.xml	 6311
NC_034973_1.fa.xml	 9445
NC_017139_1.fa.xml	 74613
NC_028498_1.fa.xml	 2110
NC_019393_1.fa.xml	 4643844
NC_011740_1.fa.xml	 4588711
NC_010509_1.fa.xml	 47003
NC_043514_1.fa.xml	 2739
NC_024454_1.fa.xml	 4642
NC_010376_1.fa.xml	 1797577
NC_022075_1.fa.xml	 4071167
NC_042004_1.fa.xml	 40598
NC_001928_2.fa.xml	 2632
NC_041849_1.fa.xml	 51160
NC_029036_1.fa.xml	 3292
NC_043475_1.fa.xml	 2291
NC_033120_1.fa.xml	 2748
NC_047838_1.fa.xml	 204930
NC_009889_1.fa.xml	 8406
NC_037613_1.fa.xml	 1907
NC_049437_1.fa.xml	 157013
NC_031988_1.fa.xml	 11919
NC_004192_1.fa.xml	 2753
NC_004917_1.fa.xml	 1799146
NC_012853_1.fa.xml	 516088
NC_017424_1.fa.xml	 30154
NC_017542_1.fa.xml	 5864546
NC_004943_1.fa.xml	 3626
NC_016050_1.fa.xml	 1283087
NC_037574_1.fa.xml	 2193
NC_040562_1.fa.xml	 3999
NC_025400_1.fa.xml	 15444
NC_013424_1.fa.xml	 1363
NC_004189_1.fa.xml	 1880
NC_027380_1.fa.xml	 29377
NC_038430_1.fa.xml	 9609
NC_002643_1.fa.xml	 4594
NC_004756_1.fa.xml	 5666
NC_030650_1.fa.xml	 2568
NC_008863_1.fa.xml	 2318
NC_013721_1.fa.xml	 1617545
NC_003310_1.fa.xml	 196858
NC_007019_1.fa.xml	 34704
NC_023627_1.fa.xml	 10929
NC_041997_1.fa.xml	 156281
NC_032147_1.fa.xml	 1381
NC_042139_2.fa.xml	 40353
NC_010576_1.fa.xml	 55597
NC_048076_1.fa.xml	 42330
NC_014467_1.fa.xml	 176788
NC_040556_1.fa.xml	 6373
NC_012223_2.fa.xml	 44899
NC_025678_1.fa.xml	 32661
NC_010002_1.fa.xml	 6767514
NC_011961_1.fa.xml	 917738
NC_019031_1.fa.xml	 9508
NC_026613_1.fa.xml	 5210
NC_001734_1.fa.xml	 30536
NC_009813_1.fa.xml	 48172
NC_009434_1.fa.xml	 4567418
NC_015457_1.fa.xml	 165919
NC_008503_1.fa.xml	 14041
NC_001792_2.fa.xml	 1758
NC_003659_1.fa.xml	 2970
NC_017437_1.fa.xml	 1044326
NC_030901_1.fa.xml	 92618
NC_038593_1.fa.xml	 856
NC_032793_1.fa.xml	 7447
NC_003623_1.fa.xml	 3774
NC_004122_1.fa.xml	 2213
NC_016046_1.fa.xml	 60586
NC_033744_1.fa.xml	 4742
NC_031126_1.fa.xml	 244840
NC_014933_1.fa.xml	 3998906
NC_048646_1.fa.xml	 181570
NC_006263_1.fa.xml	 4682
NC_005337_1.fa.xml	 134431
NC_006966_1.fa.xml	 166259
NC_008121_1.fa.xml	 10777
NC_017077_1.fa.xml	 29781
NC_031288_1.fa.xml	 4428
NC_011739_1.fa.xml	 33809
NC_017518_1.fa.xml	 2248966
NC_029029_1.fa.xml	 45552
NC_040464_1.fa.xml	 2016
NC_004851_1.fa.xml	 221618
NC_048791_1.fa.xml	 44104
NC_039082_1.fa.xml	 2600
NC_022660_2.fa.xml	 1658752
NC_014100_1.fa.xml	 4655622
NC_019531_1.fa.xml	 15048
NC_048839_1.fa.xml	 38134
NC_036604_1.fa.xml	 6430
NC_020848_1.fa.xml	 76705
NC_020935_1.fa.xml	 1038541
NC_003743_1.fa.xml	 5641
NC_013501_1.fa.xml	 3261604
NC_038714_1.fa.xml	 7428
NC_032980_1.fa.xml	 4409
NC_023848_1.fa.xml	 163023
NC_006656_1.fa.xml	 12682
NC_027619_1.fa.xml	 6169
NC_042008_1.fa.xml	 131976
NC_029023_1.fa.xml	 87712
NC_009597_1.fa.xml	 18098
NC_008508_1.fa.xml	 3614446
NC_043156_1.fa.xml	 1439
NC_017110_1.fa.xml	 49961
NC_048145_1.fa.xml	 110377
NC_020099_1.fa.xml	 1670
NC_038626_1.fa.xml	 1315
NC_030837_1.fa.xml	 4639
NC_005004_1.fa.xml	 24365
NC_018859_1.fa.xml	 77315
NC_038315_1.fa.xml	 7563
NC_047924_1.fa.xml	 141124
NC_009235_2.fa.xml	 48674
NC_048838_1.fa.xml	 38501
NC_030868_1.fa.xml	 6379
NC_038678_1.fa.xml	 1351
NC_014817_1.fa.xml	 1315949
NC_016944_1.fa.xml	 3007450
NC_026430_1.fa.xml	 125767
NC_018867_1.fa.xml	 3092048
NC_026623_1.fa.xml	 10284
NC_018002_1.fa.xml	 2510109
NC_008500_1.fa.xml	 4449
NC_043429_1.fa.xml	 1351
NC_002729_1.fa.xml	 7352
NC_002520_1.fa.xml	 232392
NC_011290_1.fa.xml	 64807
NC_011052_2.fa.xml	 2780
NC_014635_1.fa.xml	 163875
NC_042005_1.fa.xml	 41608
NC_011400_1.fa.xml	 6171
NC_031924_1.fa.xml	 47564
NC_031449_1.fa.xml	 19406
NC_043209_1.fa.xml	 771
NC_026650_1.fa.xml	 1763
NC_001365_1.fa.xml	 8273
NC_006177_1.fa.xml	 3566135
NC_048039_1.fa.xml	 55668
NC_018656_1.fa.xml	 1690905
NC_017155_1.fa.xml	 94249
NC_021085_1.fa.xml	 2494190
NC_018010_1.fa.xml	 4196595
NC_001511_1.fa.xml	 9256
NC_007587_1.fa.xml	 1395
NC_001465_1.fa.xml	 1291
NC_023487_1.fa.xml	 3286
NC_043449_1.fa.xml	 1369
NC_003646_1.fa.xml	 997
NC_014464_1.fa.xml	 3043
NC_030225_1.fa.xml	 5813
NC_047774_1.fa.xml	 39631
NC_021562_1.fa.xml	 8555
NC_014222_1.fa.xml	 1936387
NC_005297_1.fa.xml	 8427
NC_039081_1.fa.xml	 1379
NC_020206_1.fa.xml	 1719
NC_008908_1.fa.xml	 3083
NC_010629_1.fa.xml	 26419
NC_033474_1.fa.xml	 3042
NC_033700_1.fa.xml	 30353
NC_035205_1.fa.xml	 6295
NC_048865_1.fa.xml	 109372
NC_032824_1.fa.xml	 13549
NC_044938_1.fa.xml	 198157
NC_012578_1.fa.xml	 2892523
NC_026421_1.fa.xml	 182380
NC_012579_1.fa.xml	 181773
NC_048063_1.fa.xml	 39382
NC_021484_1.fa.xml	 5612
NC_011884_1.fa.xml	 5374574
NC_033836_1.fa.xml	 6402
NC_005985_1.fa.xml	 3904
NC_017002_1.fa.xml	 2577
NC_004560_1.fa.xml	 5784
NC_011585_2.fa.xml	 8731
NC_023765_1.fa.xml	 6935
NC_003083_1.fa.xml	 118584
NC_019731_1.fa.xml	 150927
NC_025838_1.fa.xml	 1431
NC_032560_1.fa.xml	 8702
NC_008732_1.fa.xml	 3826
NC_033205_1.fa.xml	 9287
NC_007618_1.fa.xml	 2121359
NC_003919_1.fa.xml	 5175554
NC_017906_1.fa.xml	 5386223
NC_030297_1.fa.xml	 2803
NC_028943_1.fa.xml	 29237
NC_016031_1.fa.xml	 5278
NC_012519_1.fa.xml	 7781
NC_018592_1.fa.xml	 2907142
NC_012958_1.fa.xml	 4806
NC_021725_1.fa.xml	 2990900
NC_026954_1.fa.xml	 2311
NC_034164_1.fa.xml	 1141
NC_043401_1.fa.xml	 1519
NC_008187_1.fa.xml	 191100
NC_040432_1.fa.xml	 3356
NC_010743_1.fa.xml	 4127
NC_015297_1.fa.xml	 5475
NC_027535_1.fa.xml	 2787
NC_005791_1.fa.xml	 1661137
NC_014470_1.fa.xml	 29276
NC_033751_1.fa.xml	 2793
NC_007504_1.fa.xml	 1852
NC_015974_1.fa.xml	 148801
NC_031137_1.fa.xml	 1969
NC_012655_1.fa.xml	 94830
NC_010588_1.fa.xml	 2237
NC_026633_1.fa.xml	 1976
NC_011765_1.fa.xml	 8256
NC_008039_1.fa.xml	 3374
NC_031023_1.fa.xml	 32649
NC_007193_2.fa.xml	 6000
NC_011187_1.fa.xml	 3983
NC_014548_1.fa.xml	 8528
NC_027793_1.fa.xml	 1999
NC_022754_1.fa.xml	 42749
NC_002361_1.fa.xml	 2037
NC_024449_1.fa.xml	 8431
NC_032950_1.fa.xml	 5197
NC_049408_1.fa.xml	 31014
NC_006273_2.fa.xml	 235646
NC_013999_1.fa.xml	 11563
NC_033124_1.fa.xml	 3685
NC_010808_1.fa.xml	 44342
NC_032203_1.fa.xml	 6784
NC_033834_1.fa.xml	 8911
NC_038864_1.fa.xml	 762
NC_048870_1.fa.xml	 112477
NC_042094_1.fa.xml	 128241
NC_012580_1.fa.xml	 1046382
NC_002649_1.fa.xml	 21129
NC_007650_1.fa.xml	 2914771
NC_040673_1.fa.xml	 8145
NC_030158_1.fa.xml	 4143
NC_005812_1.fa.xml	 2752
NC_001331_1.fa.xml	 7349
NC_021593_1.fa.xml	 1938606
NC_030120_1.fa.xml	 2608
NC_040661_1.fa.xml	 4586
NC_032784_1.fa.xml	 10472
NC_008007_1.fa.xml	 15812
NC_028362_1.fa.xml	 15618
NC_017301_2.fa.xml	 2337250
NC_038872_1.fa.xml	 3560
NC_011167_1.fa.xml	 53104
NC_013593_1.fa.xml	 1387
NC_022997_1.fa.xml	 3653837
NC_017775_1.fa.xml	 5135
NC_049830_1.fa.xml	 49043
NC_016080_1.fa.xml	 8315
NC_011005_1.fa.xml	 5895
NC_017860_1.fa.xml	 579647
NC_002167_1.fa.xml	 39732
NC_027530_1.fa.xml	 1789
NC_030903_1.fa.xml	 152069
NC_015269_1.fa.xml	 118351
NC_032183_1.fa.xml	 3023
NC_015682_1.fa.xml	 1634377
NC_032484_1.fa.xml	 5818
NC_001828_1.fa.xml	 2597
NC_027917_1.fa.xml	 9855
NC_043531_1.fa.xml	 2782
NC_005261_3.fa.xml	 138390
NC_017121_1.fa.xml	 2906044
NC_016143_1.fa.xml	 3196
NC_018066_1.fa.xml	 60447
NC_029615_1.fa.xml	 1113
NC_020826_1.fa.xml	 35340
NC_003896_1.fa.xml	 2766
NC_018621_1.fa.xml	 1157385
NC_047803_1.fa.xml	 43121
NC_010605_1.fa.xml	 28279
NC_028746_1.fa.xml	 44249
NC_001799_1.fa.xml	 34996
NC_007725_1.fa.xml	 895
NC_026242_1.fa.xml	 145704
NC_028375_1.fa.xml	 16053
NC_001936_1.fa.xml	 2634
NC_033034_1.fa.xml	 13000
NC_008381_1.fa.xml	 488135
NC_040598_1.fa.xml	 5068
NC_033098_1.fa.xml	 10025
NC_031763_1.fa.xml	 3810
NC_020513_1.fa.xml	 7502
NC_040819_1.fa.xml	 2568
NC_042076_1.fa.xml	 90092
NC_047886_1.fa.xml	 40142
NC_017913_1.fa.xml	 2589
NC_038688_1.fa.xml	 1334
NC_017738_1.fa.xml	 12465
NC_032911_1.fa.xml	 8215
NC_017641_1.fa.xml	 5186416
NC_041884_1.fa.xml	 234900
NC_018703_1.fa.xml	 6471
NC_027785_1.fa.xml	 1876
NC_014799_1.fa.xml	 2542
NC_038629_1.fa.xml	 3689
NC_020059_1.fa.xml	 3837060
NC_038811_1.fa.xml	 1079
NC_041977_1.fa.xml	 89596
NC_049497_1.fa.xml	 160400
NC_049507_1.fa.xml	 158905
NC_022443_1.fa.xml	 2728308
NC_049970_1.fa.xml	 20083
NC_030119_1.fa.xml	 2755
NC_007372_1.fa.xml	 2341
NC_012489_1.fa.xml	 4636964
NC_005140_1.fa.xml	 1857073
NC_031688_1.fa.xml	 9018
NC_016621_1.fa.xml	 605745
NC_023722_1.fa.xml	 59231
NC_027330_1.fa.xml	 45403
NC_007005_1.fa.xml	 6093698
NC_048090_1.fa.xml	 39928
NC_041985_1.fa.xml	 52298
NC_003106_2.fa.xml	 2694756
NC_000929_1.fa.xml	 36717
NC_006623_1.fa.xml	 148687
NC_009804_1.fa.xml	 83319
NC_020568_1.fa.xml	 2759328
NC_022771_1.fa.xml	 156648
NC_011058_1.fa.xml	 2584
NC_009252_1.fa.xml	 853
NC_018685_1.fa.xml	 95433
NC_031450_1.fa.xml	 5166
NC_033043_1.fa.xml	 3348
NC_027776_1.fa.xml	 2152
NC_030792_1.fa.xml	 32690
NC_011656_1.fa.xml	 45173
NC_017370_1.fa.xml	 2637
NC_015717_1.fa.xml	 4757528
NC_028256_1.fa.xml	 13769
NC_011590_1.fa.xml	 348
NC_031070_1.fa.xml	 162375
NC_009031_1.fa.xml	 2742
NC_027638_1.fa.xml	 4671
NC_048069_1.fa.xml	 44609
NC_013192_1.fa.xml	 2465610
NC_019540_1.fa.xml	 49390
NC_042048_1.fa.xml	 138036
NC_039209_1.fa.xml	 7782
NC_032192_1.fa.xml	 9949
NC_038938_1.fa.xml	 1675
NC_022746_1.fa.xml	 42957
NC_031336_1.fa.xml	 14623
NC_003019_1.fa.xml	 3262
NC_008825_1.fa.xml	 4044195
NC_017469_1.fa.xml	 1872918
NC_001880_1.fa.xml	 39456
NC_020390_1.fa.xml	 6880
NC_042122_1.fa.xml	 51894
NC_028926_1.fa.xml	 40000
NC_009838_1.fa.xml	 241387
NC_047932_1.fa.xml	 156801
NC_009933_1.fa.xml	 120693
NC_011505_2.fa.xml	 667
NC_014531_1.fa.xml	 703
NC_016902_1.fa.xml	 4920168
